order_id,customer_id,order_date,status
902387,100837,8/17/2024 8:01,DELIVERED
902388,,2/9/2025 21:43,DELIVERED
902389,100990,9/2/2024 16:17,DELIVERED
902390,100722,12/11/2024 15:04,SHIPPED
902391,100862,7/6/2025 6:04,DELIVERED
902392,,2/10/2025 9:16,DELIVERED
902393,100203,4/25/2026 19:17,DELIVERED
902394,100614,5/2/2025 5:09,DELIVERED
902395,100553,1/9/2024,SHIPPED
902396,100506,12/23/2025 21:16,SHIPPED
902397,100099,11/10/2024 10:26,DELIVERED
902398,100248,12/5/2024 12:02,RETURNED
902399,100921,9/12/2024 16:49,DELIVERED
902400,100049,10/26/2024 19:56,DELIVERED
902401,100228,7/27/2025 14:36,PLACED
902402,100204,1/4/2026 1:24,PLACED
902403,100687,3/28/2025 5:57,DELIVERED
902404,100389,10/18/2024 15:45,DELIVERED
902405,100141,3/1/2025 9:24,RETURNED
902406,100464,5/15/2025 21:00,PLACED
902407,100773,6/10/2024,SHIPPED
902408,100721,9/2/2024 18:40,RETURNED
902409,100052,3/1/2025 13:07,SHIPPED
902410,100596,3/28/2026 7:26,DELIVERED
902411,100384,4/27/2025 14:24,DELIVERED
902412,100424,12/20/2025 3:58,DELIVERED
902413,100807,4/4/2025,DELIVERED
902414,100961,6/26/2026 9:32,PLACED
902415,100342,1/18/2025 5:39,DELIVERED
902416,100452,6/13/2025 20:55,DELIVERED
902417,100908,10/31/2024 13:57,DELIVERED
902418,100049,1/15/2026 6:31,SHIPPED
902419,100936,5/29/2026 2:08,DELIVERED
902420,100769,4/26/2026 7:51,DELIVERED
902421,100223,1/12/2026 16:14,DELIVERED
902422,100239,10/13/2024 5:16,DELIVERED
902423,100239,12/11/2025 8:07,SHIPPED
902424,100832,2/20/2026 4:03,DELIVERED
902425,100329,1/15/2026 5:08,SHIPPED
902426,,8/23/2024 18:56,SHIPPED
902427,100312,2/14/2025 0:42,SHIPPED
902428,100870,3/29/2025 1:48,DELIVERED
902429,100410,1/22/2025 23:12,SHIPPED
902430,100138,12/26/2024 17:16,RETURNED
902431,100967,2/18/2026 5:04,SHIPPED
902432,100872,8/16/2025 13:20,DELIVERED
902433,100376,13-04-2025,CANCELLED
902434,100104,10/2/2025 16:47,DELIVERED
902435,100896,2/25/2025 4:07,PLACED
902436,100731,7/14/2024 3:30,DELIVERED
902437,100730,11/23/2025 16:19,DELIVERED
902438,100580,5/18/2025 0:38,DELIVERED
902439,100546,10/12/2025 4:36,RETURNED
902440,100666,4/4/2025 18:49,DELIVERED
902441,100973,7/6/2025 19:38,DELIVERED
902442,100708,29-08-2025,DELIVERED
902443,100060,15-12-2024,DELIVERED
902444,100750,12/6/2024 11:06,DELIVERED
902445,100095,10/13/2025 0:47,PLACED
902446,100561,8/21/2025 0:55,SHIPPED
902447,,6/21/2025 3:02,DELIVERED
902448,100484,3/24/2025 7:50,DELIVERED
902449,100280,11/28/2025 3:24,DELIVERED
902450,100630,5/10/2026 14:25,CANCELLED
902451,100993,9/5/2024 19:29,DELIVERED
902452,100117,3/31/2026 8:46,DELIVERED
902453,100536,8/31/2025 11:01,DELIVERED
902454,100541,1/7/2026 17:41,SHIPPED
902455,100660,9/10/2025 14:22,PLACED
902456,100470,11/25/2025 1:38,DELIVERED
902457,100362,10/10/2025 16:19,PLACED
902458,100930,10/23/2025 3:49,SHIPPED
902459,100197,7/5/2025 21:21,RETURNED
902460,100105,5/21/2025 4:01,DELIVERED
902461,100014,10/24/2025 1:58,SHIPPED
902462,100682,9/17/2025 1:40,DELIVERED
902463,100334,12/7/2024 3:26,DELIVERED
902464,100328,6/25/2026 0:10,SHIPPED
902465,100061,6/15/2025 4:57,DELIVERED
902466,100722,4/17/2026 10:47,DELIVERED
902467,100266,3/2/2025 11:22,DELIVERED
902468,100108,1/26/2026 2:57,SHIPPED
902469,100953,11/27/2025 0:15,DELIVERED
902470,100619,2/5/2025 14:19,PLACED
902471,100247,11/21/2025 23:37,CANCELLED
902472,100852,10/15/2024 5:30,DELIVERED
902473,100595,1/11/2026 22:53,RETURNED
902474,100270,2/12/2026 19:15,DELIVERED
902475,100502,10/6/2025 3:08,PLACED
902476,100316,3/17/2026 5:33,SHIPPED
902477,100995,1/31/2025 10:26,DELIVERED
902478,100072,7/1/2025 9:47,DELIVERED
902479,100925,11/18/2024 11:23,DELIVERED
902480,100956,5/1/2026 8:45,RETURNED
902481,100645,6/28/2026 20:03,DELIVERED
902482,100273,4/24/2025 1:11,DELIVERED
902483,100612,7/23/2024 14:13,DELIVERED
902484,100714,2/9/2025 0:01,DELIVERED
902485,100150,5/6/2026 21:32,CANCELLED
902486,100973,25-11-2024,DELIVERED
902487,100199,10/22/2024 9:38,CANCELLED
902488,100879,5/5/2025 13:43,SHIPPED
902489,100879,1/31/2025 16:28,DELIVERED
902490,100505,4/6/2025 0:18,DELIVERED
902491,100461,10/9/2025,SHIPPED
902492,100278,6/10/2026 23:24,RETURNED
902493,100395,2/13/2025 19:49,SHIPPED
902494,,1/13/2026 10:33,DELIVERED
902495,,5/5/2025,DELIVERED
902496,100006,10/19/2025 11:07,DELIVERED
902497,100720,6/4/2025 13:47,DELIVERED
902498,100267,4/19/2026 22:17,DELIVERED
902499,100210,1/16/2026 22:15,DELIVERED
902500,100749,11/14/2025 22:30,DELIVERED
